Tournament,Country,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,Cluster
172,33,1229,0,0,2,7,3,998,1123,763,93.0,54.0,559.0,815.0,1.61,2.25,769,1
23,2,1223,0,0,2,0,3,496,125,89,80.0,125.0,603.0,455.0,1.57,2.25,4494,1
23,2,1223,0,0,2,0,3,193,432,148,106.0,61.0,509.0,747.0,3.75,1.25,3512,1
23,2,1223,0,0,2,0,3,889,762,594,159.0,84.0,344.0,581.0,2.1,1.66,724,1
23,2,1223,0,0,2,0,3,12,610,9,28.0,83.0,1260.0,586.0,1.33,3.25,2346,1
23,2,1223,0,0,2,0,3,533,353,275,114.0,70.0,481.0,669.0,1.61,2.2,3983,1
23,2,1224,0,0,2,0,3,410,602,472,184.0,45.0,294.0,915.0,6.5,1.1,1483,1
23,2,1224,0,0,2,0,3,522,497,403,24.0,203.0,1400.0,257.0,1.16,4.5,2642,1
23,2,1224,0,0,2,0,3,546,978,768,112.0,14.0,500.0,2165.0,3.75,1.25,1388,1
23,2,1224,0,0,2,0,3,680,166,523,35.0,71.0,1055.0,643.0,1.4,2.75,5751,1
23,2,1224,0,0,2,0,3,946,408,318,52.0,113.0,840.0,496.0,1.2,4.33,4797,1
23,2,1224,0,0,2,0,3,173,299,131,13.0,95.0,2355.0,548.0,1.14,5.0,2990,1
23,2,1225,0,0,2,0,3,850,444,345,152.0,166.0,367.0,322.0,3.4,1.3,871,1
23,2,1225,0,0,2,0,3,1034,455,792,46.0,39.0,910.0,987.0,1.66,2.1,5611,1
23,2,1225,0,0,2,0,3,343,697,544,47.0,15.0,884.0,2125.0,5.0,1.14,2090,1
23,2,1225,0,0,2,0,3,518,746,401,55.0,116.0,794.0,470.0,2.75,1.4,2629,1
23,2,1225,0,0,2,1,3,772,12,9,84.0,28.0,581.0,1260.0,2.87,1.38,1483,1
23,2,1225,0,0,2,1,3,1004,353,768,14.0,70.0,2165.0,669.0,1.14,5.0,2990,1
23,2,1226,0,0,2,1,3,114,173,131,125.0,13.0,455.0,2355.0,7.0,1.08,4462,1
23,2,1226,0,0,2,1,3,607,513,472,45.0,55.0,915.0,794.0,1.44,2.62,3512,1
23,2,1226,0,0,2,1,3,411,697,544,113.0,15.0,496.0,2125.0,9.0,1.05,242,1
23,2,1226,0,0,2,1,3,680,444,523,35.0,166.0,1055.0,322.0,1.28,3.5,4311,1
23,2,1226,0,0,2,1,3,79,1010,792,133.0,46.0,436.0,910.0,3.5,1.28,4380,1
23,2,1227,0,0,2,4,3,522,12,403,24.0,28.0,1400.0,1260.0,1.4,2.75,5137,1
23,2,1227,0,0,2,4,3,607,173,131,45.0,13.0,915.0,2355.0,2.87,1.38,173,1
23,2,1227,0,0,2,4,3,680,978,523,35.0,14.0,1055.0,2165.0,2.37,1.53,2969,1
23,2,1227,0,0,2,4,3,708,1010,792,15.0,46.0,2125.0,910.0,1.44,2.62,1953,1
23,2,1228,0,0,2,6,3,680,1010,523,35.0,46.0,1055.0,910.0,1.9,1.8,1992,1
23,2,1228,0,0,2,6,3,522,173,131,24.0,13.0,1400.0,2355.0,2.62,1.44,1855,1
23,2,1229,0,0,2,7,3,680,173,523,35.0,13.0,1055.0,2355.0,3.5,1.3,4150,1
53,40,1230,1,0,2,0,3,492,931,727,38.0,71.0,1015.0,655.0,1.3,3.4,4462,1
53,40,1230,1,0,2,0,3,947,111,723,51.0,148.0,850.0,379.0,1.66,2.1,1609,1
53,40,1230,1,0,2,0,3,880,306,237,61.0,1.0,743.0,10055.0,12.0,1.02,871,1
53,40,1230,1,0,2,0,3,1005,916,769,14.0,85.0,2140.0,575.0,1.16,4.5,2939,1
53,40,1231,1,0,2,0,3,617,433,337,80.0,59.0,586.0,747.0,1.66,2.1,871,1
53,40,1231,1,0,2,0,3,168,516,128,73.0,26.0,643.0,1340.0,2.62,1.44,5387,1
53,40,1231,1,0,2,0,3,100,525,411,94.0,58.0,549.0,756.0,2.2,1.61,3604,1
53,40,1231,1,0,2,0,3,1045,73,800,29.0,43.0,1175.0,948.0,1.4,2.75,3111,1
53,40,1231,1,0,2,0,3,63,249,194,33.0,3.0,1066.0,7890.0,10.0,1.04,924,1
53,40,1231,1,0,2,0,3,760,86,583,122.0,48.0,460.0,879.0,2.62,1.44,5103,1
53,40,1231,1,0,2,0,3,519,569,449,74.0,167.0,634.0,320.0,1.72,2.0,3215,1
53,40,1232,1,0,2,0,3,174,800,132,13.0,76.0,2355.0,619.0,1.16,4.5,4188,1
53,40,1232,1,0,2,0,3,1153,343,266,42.0,57.0,957.0,760.0,2.75,1.4,4462,1
53,40,1232,1,0,2,0,3,161,100,124,31.0,41.0,1137.0,980.0,2.5,1.5,5700,1
53,40,1232,1,0,2,0,3,601,1092,857,25.0,21.0,1380.0,1580.0,2.0,1.72,5341,1
53,40,1232,1,0,2,0,3,460,376,355,40.0,11.0,987.0,2780.0,3.4,1.3,5451,1
53,40,1232,1,0,2,1,3,950,979,769,71.0,14.0,655.0,2140.0,4.0,1.22,3661,1
53,40,1232,1,0,2,1,3,304,927,237,1.0,51.0,10055.0,850.0,1.01,15.0,3512,1
53,40,1233,1,0,2,1,3,575,167,128,167.0,73.0,320.0,643.0,4.5,1.16,2809,1
53,40,1233,1,0,2,1,3,529,163,411,58.0,31.0,756.0,1137.0,2.37,1.53,4334,1
53,40,1233,1,0,2,1,3,434,249,194,59.0,3.0,747.0,7890.0,11.0,1.03,0,1
53,40,1233,1,0,2,1,3,174,1020,132,13.0,29.0,2355.0,1175.0,1.25,3.75,5721,1
53,40,1233,1,0,2,1,3,460,343,266,40.0,57.0,987.0,760.0,2.0,1.72,4241,1
53,40,1233,1,0,2,1,3,1120,747,857,21.0,122.0,1580.0,460.0,1.22,4.0,4948,1
53,40,1234,1,0,2,4,3,174,979,769,13.0,14.0,2355.0,2140.0,1.57,2.25,3870,1
53,40,1234,1,0,2,4,3,242,1092,194,3.0,21.0,7890.0,1580.0,1.16,4.5,1331,1
53,40,1234,1,0,2,4,3,349,167,128,57.0,73.0,760.0,643.0,1.5,2.5,156,1
53,40,1234,1,0,2,4,3,304,525,237,1.0,58.0,10055.0,756.0,1.01,15.0,3482,1
53,40,1235,1,0,2,6,3,1005,249,194,14.0,3.0,2140.0,7890.0,4.5,1.16,5482,1
53,40,1235,1,0,2,6,3,304,167,237,1.0,73.0,10055.0,643.0,1.01,15.0,5569,1
53,40,1236,1,0,2,7,3,304,249,194,1.0,3.0,10055.0,7890.0,1.3,3.5,1790,1
194,38,1230,1,0,2,0,3,711,69,547,34.0,315.0,1065.0,138.0,1.25,3.75,2556,1
194,38,1230,1,0,2,0,3,655,89,63,32.0,19.0,1090.0,1655.0,3.0,1.36,871,1
194,38,1230,1,0,2,0,3,344,388,263,47.0,56.0,884.0,767.0,1.5,2.5,5103,1
194,38,1230,1,0,2,0,3,297,210,162,98.0,7.0,542.0,4340.0,6.5,1.1,412,1
194,38,1231,1,0,2,0,3,968,551,739,12.0,81.0,2595.0,585.0,1.12,5.5,3482,1
194,38,1231,1,0,2,0,3,388,698,545,82.0,16.0,585.0,2020.0,6.0,1.11,1406,1
194,38,1231,1,0,2,0,3,707,1054,543,30.0,72.0,1165.0,645.0,1.2,4.33,3482,1
194,38,1231,1,0,2,0,3,13,310,240,27.0,18.0,1305.0,1840.0,2.62,1.44,2327,1
194,38,1231,1,0,2,0,3,661,25,511,64.0,35.0,698.0,1030.0,1.8,1.9,3512,1
194,38,1231,1,0,2,0,3,309,199,151,22.0,50.0,1575.0,866.0,1.33,3.25,3056,1
194,38,1231,1,0,2,0,3,737,356,566,4.0,77.0,6640.0,613.0,1.03,11.0,3459,1
194,38,1231,1,0,2,0,3,878,862,673,88.0,15.0,563.0,2130.0,5.0,1.14,101,1
194,38,1232,1,0,2,0,3,1035,413,793,39.0,36.0,990.0,1021.0,1.53,2.37,4150,1
194,38,1232,1,0,2,0,3,647,603,473,119.0,46.0,465.0,890.0,4.5,1.16,2067,1
194,38,1232,1,0,2,1,3,968,89,739,12.0,19.0,2595.0,1655.0,1.44,2.62,4003,1
194,38,1232,1,0,2,1,3,709,340,263,16.0,47.0,2020.0,884.0,1.16,4.5,501,1
194,38,1233,1,0,2,1,3,1145,199,878,23.0,50.0,1430.0,866.0,1.22,4.0,2789,1
194,38,1233,1,0,2,1,3,707,210,162,30.0,7.0,1165.0,4340.0,5.5,1.12,924,1
194,38,1233,1,0,2,1,3,874,603,673,15.0,46.0,2130.0,890.0,1.83,1.83,1744,1
194,38,1233,1,0,2,1,3,1035,1064,836,39.0,8.0,990.0,3225.0,2.75,1.4,837,1
194,38,1233,1,0,2,1,3,737,651,566,4.0,64.0,6640.0,698.0,1.05,9.0,3911,1
194,38,1234,1,0,2,4,3,968,1118,878,12.0,23.0,2595.0,1430.0,1.61,2.2,1483,1
194,38,1234,1,0,2,4,3,737,700,566,4.0,34.0,6640.0,1065.0,1.02,12.0,4119,1
194,38,1234,1,0,2,4,3,344,210,162,47.0,7.0,884.0,4340.0,5.0,1.14,1855,1
194,38,1234,1,0,2,4,3,1092,862,836,8.0,15.0,3225.0,2130.0,1.25,3.75,3482,1
194,38,1235,1,0,2,6,3,210,1118,878,7.0,23.0,4340.0,1430.0,1.4,2.75,3350,1
194,38,1235,1,0,2,6,3,737,1064,566,4.0,8.0,6640.0,3225.0,1.53,2.37,3226,1
194,38,1236,1,0,2,7,3,1145,724,566,23.0,4.0,1430.0,6640.0,3.75,1.28,800,1
27,14,1236,6,0,2,0,3,88,902,71,41.0,54.0,980.0,815.0,1.25,3.75,4150,1
27,14,1236,6,0,2,0,3,603,72,52,71.0,44.0,659.0,948.0,1.36,3.0,3203,1
27,14,1237,6,0,2,0,3,946,515,722,50.0,26.0,875.0,1340.0,3.75,1.25,3512,1
27,14,1237,6,0,2,0,3,197,486,381,48.0,39.0,901.0,1015.0,2.25,1.57,4462,1
27,14,1237,6,0,2,0,3,546,70,425,111.0,34.0,500.0,1066.0,2.0,1.72,3924,1
27,14,1237,6,0,2,0,3,692,88,62,247.0,20.0,189.0,1655.0,7.5,1.07,1204,1
27,14,1237,6,0,2,0,3,710,412,546,32.0,37.0,1135.0,1021.0,3.0,1.36,1128,1
27,14,1237,6,0,2,0,3,296,455,354,87.0,35.0,562.0,1032.0,2.5,1.5,4260,1
27,14,1237,6,0,2,0,3,905,38,697,65.0,168.0,695.0,304.0,1.36,3.0,4035,1
27,14,1237,6,0,2,0,3,396,594,468,705.0,25.0,26.0,1380.0,5.0,1.14,4462,1
27,14,1238,6,0,2,0,3,12,166,9,27.0,55.0,1305.0,795.0,1.9,1.8,3015,1
27,14,1238,6,0,2,0,3,1119,395,307,21.0,179.0,1625.0,287.0,1.11,6.0,871,1
27,14,1238,6,0,2,0,3,706,162,542,30.0,31.0,1150.0,1137.0,2.25,1.57,5729,1
27,14,1238,6,0,2,0,3,812,85,60,81.0,49.0,585.0,879.0,2.75,1.4,4048,1
27,14,1238,6,0,2,0,3,179,602,136,93.0,47.0,552.0,915.0,2.37,1.53,3459,1
27,14,1238,6,0,2,1,3,65,209,161,44.0,7.0,948.0,4430.0,8.0,1.06,412,1
27,14,1238,6,0,2,1,3,1091,926,835,8.0,50.0,3360.0,875.0,1.12,5.5,4727,1
27,14,1238,6,0,2,1,3,710,1030,807,32.0,9.0,1135.0,2985.0,6.5,1.1,195,1
27,14,1238,6,0,2,1,3,967,594,738,12.0,25.0,2675.0,1380.0,1.53,2.37,3333,1
27,14,1239,6,0,2,1,3,706,248,193,30.0,3.0,1150.0,8300.0,7.0,1.08,924,1
27,14,1239,6,0,2,1,3,986,486,750,10.0,39.0,2935.0,1015.0,1.44,2.62,4334,1
27,14,1239,6,0,2,1,3,405,178,136,17.0,93.0,1845.0,552.0,1.9,1.8,5001,1
27,14,1239,6,0,2,1,3,223,890,176,5.0,65.0,6050.0,695.0,1.2,4.33,4074,1
27,14,1239,6,0,2,1,3,12,727,568,27.0,2.0,1305.0,8845.0,7.0,1.08,3627,1
27,14,1239,6,0,2,1,3,381,455,292,11.0,35.0,2780.0,1032.0,1.4,2.75,5209,1
27,14,1239,6,0,2,1,3,76,861,672,20.0,15.0,1655.0,2175.0,1.5,2.5,1483,1
27,14,1239,6,0,2,1,3,708,395,544,16.0,179.0,2055.0,287.0,1.12,5.5,4311,1
27,14,1239,6,0,2,1,3,546,173,131,111.0,13.0,500.0,2400.0,5.0,1.14,5406,1
27,14,1239,6,0,2,1,3,74,305,60,49.0,1.0,879.0,10340.0,13.0,1.01,1344,1
27,14,1239,6,0,2,1,3,1044,978,768,29.0,14.0,1175.0,2310.0,2.75,1.4,1376,1
27,14,1239,6,0,2,1,3,736,99,565,4.0,41.0,7140.0,980.0,1.11,6.0,3670,1
27,14,1240,6,0,2,2,3,209,958,750,7.0,10.0,4430.0,2935.0,1.53,2.37,1065,1
27,14,1240,6,0,2,2,3,241,178,193,3.0,93.0,8300.0,552.0,1.07,7.5,2969,1
27,14,1240,6,0,2,2,3,967,1030,807,12.0,9.0,2675.0,2985.0,3.75,1.25,446,1
27,14,1240,6,0,2,2,3,173,1063,131,13.0,8.0,2400.0,3360.0,2.2,1.61,1102,1
27,14,1240,6,0,2,2,3,74,697,544,49.0,16.0,879.0,2055.0,2.87,1.38,1438,1
27,14,1240,6,0,2,2,3,1004,723,768,14.0,4.0,2310.0,7140.0,4.33,1.2,284,1
27,14,1240,6,0,2,2,3,873,727,568,15.0,2.0,2175.0,8845.0,4.5,1.16,1075,1
27,14,1241,6,0,2,4,3,241,958,193,3.0,10.0,8300.0,2935.0,1.33,3.25,3784,1
27,14,1241,6,0,2,4,3,1052,727,568,9.0,2.0,2985.0,8845.0,1.61,2.2,2118,1
27,14,1241,6,0,2,4,3,708,173,544,16.0,13.0,2055.0,2400.0,1.9,1.8,1183,1
27,14,1242,6,0,2,6,3,741,248,193,2.0,3.0,8845.0,8300.0,2.0,1.8,446,1
27,14,1242,6,0,2,6,3,708,978,544,16.0,14.0,2055.0,2310.0,1.66,2.2,4074,1
27,14,1243,6,0,2,7,3,708,248,193,16.0,3.0,2055.0,8300.0,4.33,1.22,724,1
107,20,1244,7,0,2,5,3,736,227,565,4.0,5.0,6630.0,5985.0,1.33,3.4,3293,1
107,20,1244,7,0,2,5,3,1091,305,236,8.0,1.0,3300.0,10150.0,5.0,1.16,4041,1
107,20,1245,7,0,2,5,3,986,727,750,9.0,2.0,3010.0,9205.0,2.5,1.53,4188,1
107,20,1245,7,0,2,5,3,209,248,193,7.0,3.0,3630.0,7910.0,3.0,1.4,3365,1
107,20,1246,7,0,2,5,3,223,1063,176,5.0,8.0,5985.0,3300.0,1.5,2.62,3944,1
107,20,1246,7,0,2,5,3,736,305,236,4.0,1.0,6630.0,10150.0,1.9,1.9,3246,2
107,20,1247,7,0,2,5,3,986,248,750,9.0,3.0,3010.0,7910.0,3.0,1.4,5534,1
107,20,1247,7,0,2,5,3,741,209,161,2.0,7.0,9205.0,3630.0,1.8,2.0,329,1
107,20,1248,7,0,2,5,3,736,1063,565,4.0,8.0,6630.0,3300.0,1.2,4.5,4304,1
107,20,1248,7,0,2,5,3,303,227,176,1.0,5.0,10150.0,5985.0,1.3,3.5,739,2
107,20,1249,7,0,2,5,3,241,727,193,3.0,2.0,7910.0,9205.0,1.4,2.87,5569,2
107,20,1249,7,0,2,5,3,986,209,161,9.0,7.0,3010.0,3630.0,2.1,1.72,4686,1
107,20,1250,7,0,2,6,3,209,305,161,7.0,1.0,3630.0,10150.0,4.33,1.22,2905,1
107,20,1250,7,0,2,6,3,986,227,176,9.0,5.0,3010.0,5985.0,2.5,1.53,5379,1
107,20,1251,7,0,2,7,3,209,227,161,7.0,5.0,3630.0,5985.0,2.2,1.66,3545,1
34,1,1252,0,1,2,0,3,759,342,265,88.0,52.0,568.0,850.0,2.62,1.44,1154,0
34,1,1252,0,1,2,0,3,772,178,594,105.0,63.0,521.0,667.0,2.25,1.57,4334,0
34,1,1252,0,1,2,0,3,812,351,273,80.0,58.0,587.0,744.0,2.2,1.61,783,0
34,1,1252,0,1,2,0,3,296,162,232,81.0,32.0,587.0,1102.0,2.62,1.44,4188,0
34,1,1252,0,1,2,0,3,603,586,464,67.0,119.0,649.0,461.0,1.36,3.0,404,0
34,1,1252,0,1,2,0,3,71,165,57,36.0,73.0,1021.0,611.0,1.61,2.2,3288,0
34,1,1252,0,1,2,0,3,691,978,768,306.0,12.0,137.0,2625.0,10.0,1.04,1376,0
34,1,1252,0,1,2,0,3,881,610,678,7.0,77.0,4410.0,598.0,1.08,7.0,5549,0
34,1,1253,0,1,2,0,3,1038,253,198,286.0,131.0,150.0,413.0,2.0,1.72,1483,0
34,1,1253,0,1,2,0,3,76,588,62,20.0,251.0,1655.0,179.0,1.12,5.5,3015,0
34,1,1253,0,1,2,0,3,316,47,33,55.0,42.0,790.0,945.0,3.0,1.36,2118,0
34,1,1253,0,1,2,0,3,49,1143,39,134.0,78.0,400.0,590.0,2.1,1.66,5091,0
34,1,1253,0,1,2,0,3,838,99,71,25.0,44.0,1320.0,935.0,2.0,1.72,3875,0
34,1,1253,0,1,2,0,3,266,669,211,285.0,28.0,151.0,1260.0,5.0,1.14,5091,0
34,1,1253,0,1,2,0,3,857,930,726,173.0,65.0,284.0,665.0,2.62,1.44,5680,0
34,1,1253,0,1,2,0,3,708,236,544,13.0,76.0,2610.0,602.0,1.22,4.0,5686,0
34,1,1254,0,1,2,1,3,358,99,71,58.0,44.0,744.0,935.0,3.0,1.36,1115,0
34,1,1254,0,1,2,1,3,1004,253,768,12.0,131.0,2625.0,413.0,1.12,5.5,2347,0
34,1,1254,0,1,2,1,3,296,762,594,81.0,105.0,587.0,521.0,1.57,2.25,5288,0
34,1,1254,0,1,2,1,3,881,55,678,7.0,134.0,4410.0,400.0,1.06,8.0,5569,0
34,1,1254,0,1,2,1,3,266,342,265,285.0,52.0,151.0,850.0,4.33,1.2,871,0
34,1,1254,0,1,2,1,3,71,586,57,36.0,119.0,1021.0,461.0,1.4,2.75,4014,0
34,1,1254,0,1,2,1,3,949,697,544,65.0,13.0,665.0,2610.0,4.5,1.16,5653,0
34,1,1254,0,1,2,1,3,76,47,62,20.0,42.0,1655.0,945.0,1.8,1.9,2425,0
34,1,1255,0,1,2,4,3,772,978,768,105.0,12.0,521.0,2625.0,4.33,1.2,4380,0
34,1,1255,0,1,2,4,3,708,99,544,13.0,44.0,2610.0,935.0,1.57,2.25,1102,0
34,1,1256,0,1,2,4,3,71,88,62,36.0,20.0,1021.0,1655.0,4.0,1.22,4598,0
34,1,1256,0,1,2,4,3,881,342,678,7.0,52.0,4410.0,850.0,1.25,3.75,3701,0
34,1,1257,0,1,2,6,3,708,978,768,13.0,12.0,2610.0,2625.0,1.61,2.2,412,0
34,1,1257,0,1,2,6,3,881,88,678,7.0,20.0,4410.0,1655.0,1.3,3.4,284,0
34,1,1258,0,1,2,7,3,1004,866,678,12.0,7.0,2625.0,4410.0,2.87,1.4,4760,0
41,18,1252,0,1,2,0,3,173,550,131,14.0,104.0,2430.0,525.0,1.12,5.5,3015,0
41,18,1252,0,1,2,0,3,394,408,318,59.0,103.0,739.0,526.0,1.44,2.62,3208,0
41,18,1252,0,1,2,0,3,366,802,279,107.0,111.0,516.0,496.0,2.0,1.72,4280,0
41,18,1252,0,1,2,0,3,725,1010,792,446.0,38.0,75.0,1015.0,2.75,1.4,1204,0
41,18,1252,0,1,2,0,3,211,835,164,96.0,79.0,541.0,590.0,1.9,1.8,2619,0
41,18,1253,0,1,2,0,3,1115,381,296,272.0,91.0,162.0,553.0,3.0,1.36,4933,0
41,18,1253,0,1,2,0,3,895,18,691,83.0,212.0,579.0,222.0,1.5,2.5,3459,0
41,18,1253,0,1,2,0,3,986,357,278,8.0,100.0,3410.0,529.0,1.08,7.0,1543,0
41,18,1253,0,1,2,0,3,567,609,444,82.0,98.0,580.0,537.0,1.9,1.8,4150,0
41,18,1253,0,1,2,0,3,1137,403,314,341.0,447.0,119.0,75.0,3.25,1.33,1438,0
41,18,1253,0,1,2,0,3,234,915,187,126.0,85.0,441.0,575.0,1.61,2.2,5103,0
41,18,1253,0,1,2,0,3,1089,92,66,109.0,74.0,506.0,608.0,3.5,1.28,800,0
41,18,1253,0,1,2,0,3,945,456,721,43.0,102.0,936.0,527.0,1.8,1.9,2629,0
41,18,1253,0,1,2,0,3,989,859,670,293.0,108.0,144.0,508.0,2.5,1.5,412,0
41,18,1253,0,1,2,0,3,502,125,388,117.0,92.0,482.0,550.0,2.1,1.66,2969,0
41,18,1253,0,1,2,0,3,104,1091,856,391.0,21.0,95.0,1635.0,5.5,1.12,173,0
41,18,1254,0,1,2,1,3,211,403,164,96.0,447.0,541.0,75.0,2.2,1.61,3545,0
41,18,1254,0,1,2,1,3,411,358,279,103.0,107.0,526.0,516.0,2.25,1.57,1406,0
41,18,1254,0,1,2,1,3,173,381,131,14.0,91.0,2430.0,553.0,1.1,6.5,4662,0
41,18,1254,0,1,2,1,3,234,1010,792,126.0,38.0,441.0,1015.0,3.0,1.36,412,0
41,18,1255,0,1,2,1,3,945,496,721,43.0,117.0,936.0,482.0,1.5,2.5,5549,0
41,18,1255,0,1,2,1,3,365,563,444,100.0,82.0,529.0,580.0,1.44,2.62,4462,0
41,18,1255,0,1,2,1,3,79,859,66,74.0,108.0,608.0,508.0,1.4,2.75,5569,0
41,18,1255,0,1,2,1,3,895,1091,856,83.0,21.0,579.0,1635.0,4.33,1.2,871,0
41,18,1256,0,1,2,4,3,1119,92,856,21.0,74.0,1635.0,608.0,1.22,4.0,5611,0
41,18,1256,0,1,2,4,3,211,1010,792,96.0,38.0,541.0,1015.0,3.5,1.28,2118,0
41,18,1256,0,1,2,4,3,945,563,721,43.0,82.0,936.0,580.0,1.66,2.1,5729,0
41,18,1256,0,1,2,4,3,366,173,131,107.0,14.0,516.0,2430.0,7.5,1.07,4380,0
41,18,1257,0,1,2,6,3,173,1010,131,14.0,38.0,2430.0,1015.0,1.36,3.0,2642,0
41,18,1257,0,1,2,6,3,945,1091,856,43.0,21.0,936.0,1635.0,3.5,1.28,1633,0
41,18,1258,0,1,2,7,3,173,1091,131,14.0,21.0,2430.0,1635.0,1.44,2.75,5751,0
147,31,1252,0,1,2,0,3,364,1019,799,72.0,29.0,613.0,1175.0,4.5,1.16,195,0
147,31,1252,0,1,2,0,3,998,1117,763,60.0,19.0,733.0,1690.0,3.75,1.25,5549,0
147,31,1252,0,1,2,0,3,1082,524,410,99.0,53.0,535.0,848.0,3.75,1.25,446,0
147,31,1252,0,1,2,0,3,167,607,127,56.0,84.0,767.0,577.0,1.33,3.25,5119,0
147,31,1252,0,1,2,0,3,319,486,381,54.0,37.0,790.0,1015.0,3.0,1.36,1483,0
147,31,1252,0,1,2,0,3,999,353,764,62.0,69.0,682.0,642.0,2.25,1.57,2939,0
147,31,1252,0,1,2,0,3,710,397,309,31.0,90.0,1140.0,555.0,2.75,1.4,501,0
147,31,1253,0,1,2,0,3,204,339,157,122.0,41.0,451.0,954.0,2.37,1.53,4102,0
147,31,1253,0,1,2,0,3,431,926,722,70.0,49.0,633.0,900.0,4.33,1.2,1543,0
147,31,1253,0,1,2,0,3,546,615,425,101.0,291.0,528.0,145.0,1.14,5.0,2434,0
147,31,1253,0,1,2,0,3,99,727,568,93.0,2.0,549.0,9205.0,12.0,1.02,837,2
147,31,1253,0,1,2,0,3,303,864,236,1.0,86.0,10550.0,575.0,1.0,21.0,2629,2
147,31,1253,0,1,2,0,3,552,209,161,132.0,6.0,409.0,4930.0,9.0,1.05,404,2
147,31,1254,0,1,2,1,3,546,971,425,101.0,60.0,528.0,733.0,2.0,1.72,3111,0
147,31,1254,0,1,2,1,3,528,305,236,53.0,1.0,848.0,10550.0,15.0,1.01,473,2
147,31,1254,0,1,2,1,3,1044,865,799,29.0,57.0,1175.0,757.0,1.5,2.5,2969,0
147,31,1254,0,1,2,1,3,167,209,161,56.0,6.0,767.0,4930.0,7.0,1.08,871,2
147,31,1254,0,1,2,1,3,741,972,568,2.0,62.0,9205.0,682.0,1.01,15.0,2969,2
147,31,1254,0,1,2,1,3,65,486,381,40.0,37.0,986.0,1015.0,2.62,1.44,3861,0
147,31,1254,0,1,2,1,3,401,926,309,90.0,49.0,555.0,900.0,1.57,2.25,4311,0
147,31,1255,0,1,2,4,3,546,1019,799,101.0,29.0,528.0,1175.0,2.75,1.4,4026,0
147,31,1255,0,1,2,4,3,303,397,236,1.0,90.0,10550.0,555.0,1.06,8.0,2893,2
147,31,1255,0,1,2,4,3,491,209,161,37.0,6.0,1015.0,4930.0,4.33,1.2,4760,2
147,31,1256,0,1,2,6,3,741,1019,568,2.0,29.0,9205.0,1175.0,1.02,12.0,2642,2
147,31,1256,0,1,2,6,3,303,209,161,1.0,6.0,10550.0,4930.0,1.4,2.75,1483,2
147,31,1257,0,1,2,7,3,209,727,161,6.0,2.0,4930.0,9205.0,2.2,1.66,117,2
